Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
REMOVE_EVTDESC2080;You have been deemed unworthy of citizenship in this country. You have thirty days to leave $COUNTRY$, otherwise you risk imprisonment for up to four years.'\n\nThe judge was harsh but just. The man's crime against the state was not severe enough to make him serve time in prison, but severe enough to strip him of his citizenship and getting him deported.;Vous avez ét?jug?indigne de conserver la nationalit?de notre pays ! Vous avez donc trente jours pour quitter $COUNTRY$, dans le cas contraire vous risquez jusqu’à quatre ans d’emprisonnement.\n\n Le juge fut inflexible mais juste. Le crime de cet homme n'était pas assez grave pour le conduire directement en prison, mais néanmoins suffisamment important pour le faire expulser et lui retirer la nationalit?;Man hat Sie als der Staatsbürgerschaft in diesem Lande unwürdig befunden. Sie haben 30 Tage, $COUNTRY$ zu verlassen, ansonsten drohen Ihnen bis zu vier Jahre Gefängnis.'\n\nDer Richter war hart, aber gerecht. Das Verbrechen des Mannes gegen den Staat war nicht schwer genug, um ihn ins Gefängnis zu werfen, aber reichte aus, um ihm seine Staatsbürgerschaft abzunehmen und ihn auszuweisen.;;Has resultado ser indigno de la ciudadanía de este país. Tienes treinta días para abandonar $COUNTRY$. De otro modo, te expones a una pena de prisión de hasta cuatro años.\n\nEl juez fue duro pero justo. El crimen contra el estado no fue lo suficientemente grave como para hacer que ingresase en prisión, pero si lo bastante como para privarlo de su ciudadanía y deportarlo.;;;;;;;;;
REMOVE_EVTOPTA2080;Okay;D'accord;Okay.;;Muy bien.;;;;;;;;;
REMOVE_EVTNAME2090;Segregation;Ségrégation;Segregation;;Segregación;;;;;;;;;
REMOVE_EVTDESC2090;Separate schools, separate shops, even separate washrooms. The segregation between immigrants and citizens have risen to a new level, causing irritation and discontent.;Écoles, magasins et même toilettes séparés. En franchissant l'étape supérieure, la ségrégation entre immigrés et citoyens entraîne irritation et mécontentement.;Getrennte Schulen, getrennte Läden, selbst getrennte Toiletten. Die Segregation zwischen Emigranten und Bürgern hat eine neue Stufe erreicht und zu Unmut und Unzufriedenheit geführt.;;Escuelas segregadas, tiendas segregadas e incluso lavabos segregados. La segregación entre inmigrantes y ciudadanos ha alcanzado un nuevo nivel, causando irritación y descontento.;;;;;;;;;
REMOVE_EVTOPTA2090;Good.;Bien.;Gut;;Bien.;;;;;;;;;
REMOVE_EVTOPTB2090;That's sad.;C'est triste.;Das ist traurig.;;Qu?triste.;;;;;;;;;
REMOVE_EVTNAME2100;Ghetto;Ghetto;Ghetto;;Gueto;;;;;;;;;
REMOVE_EVTDESC2100;As more and more immigrants arrives the housing becomes even worse. So-called ghettos, special areas in cities where minorities gather, is slowly emerging. They are often poor areas with narrow streets and tall, crowded houses filled to the brim with immigrants or minorities of various kinds.;La crise du logement pour les immigrants s’aggrave. Des ghettos, zones circonscrites dans les villes o?les minorités se massent, émergent progressivement. Ce sont souvent des lieux très pauvres avec des rues étroites et de grands immeubles serrées remplies d'immigrés et de minorités diverses.;Mit steigender Einwandererzahl wird die Wohnungssituation immer schlimmer. Es bilden sich langsam sogenannte Ghettos, besondere Gebiete, wo sich Minderheiten ansammeln. Dies sind oft arme Gebiete mit engen Straßen und hohen Häusern, die mit Einwanderern oder Minderheiten der verschiedensten Art vollgedrängt sind.;;A medida que van llegando más inmigrantes, el problema del alojamiento es cada vez peor. Están empezando a surgir los denominados guetos, zonas especiales donde se reúnen las minorías. Suelen ser áreas pobres con calles estrechas y casas altas atestadas de inmigrantes y minorías de diversos tipos.;;;;;;;;;
REMOVE_EVTOPTA2100;Oh, great...;Oh, parfait...;Na super ...;;Oh, estupendo...;;;;;;;;;
REMOVE_EVTNAME2110;Diaspora;Diaspora;Diaspora;;Diáspora;;;;;;;;;
REMOVE_EVTDESC2110;One last look at their old home, one final teardrop down his cheek. With a shrug, the man tried to ignore the fact that he would leave his hometown, perhaps forever. The vessel, filled with neighbors and relatives, could not wait much longer for him. He picked up his luggage and climbed on board and hoped that he would leave hunger behind, looking forward to a brighter future in the new world. On arrival in the new country, the man and his fellow travelers wanted to create a diaspora, which would contain all their hope to be able to return to their homeland one day.';Un dernier regard ?sa vieille maison, une dernière larme coule sur sa joue. L'homme a essay?d'occulter le fait qu'il devrait quitter sa ville natale, peut-être pour toujours. Mais le navire, rempli de voisins et de parents, ne peut pas attendre beaucoup plus longtemps. Il a donc pris son baluchon et s'est hiss??bord. Il espère qu'il laissera la faim derrière lui, et qu’il aura un avenir plus prometteur sur cette terre nouvelle. Dès l'arrivée dans leur nouveau pays, cet homme et ses compagnons d’infortune ont voulu créer une diaspora, symbole de leur espoir de pouvoir retourner un jour dans leur pays d’origine.;Ein letzter Blick auf ihr altes Haus, eine letzte Träne auf seiner Wange. Mit einem Schulterzucken versuchte der Mann, die Tatsache zu ignorieren, dass er seine Heimatstadt verlassen würde - vielleicht für immer. Das Schiff voller Nachbarn und Verwandten konnte nicht länger auf ihn warten. Er nahm sein Gepäck auf, kletterte an Bord, und hoffte, dass er den Hunger hinter sich lassen würde und in der neuen Welt eine bessere Zukunft auf ihn wartete. Bei der Ankunft im neuen Land wollten der Mann und seine Gefährten eine Diaspora aufbauen, die all ihre Hoffnungen enthielt, eines Tages wieder in ihr Heimatland zurückkehren zu können.';;Una última mirada a su viejo hogar y una última lágrima corriendo por su mejilla. Encogiéndose de hombros, el hombre intentaba ignorar el hecho de que iba a abandonar su hogar, quizás para siempre. El navío, lleno de vecinos y parientes, no iba a esperarlo mucho más tiempo. Recogi?su equipaje, subi?abordo y rez?por dejar el hambre atrás, buscando un futuro más brillante en el nuevo mundo. Al llegar al nuevo país, el hombre y sus compañeros de viaje deseaban crear una diáspora, que contendría toda su ilusión de poder regresar algún día a su tierra natal.;;;;;;;;;
REMOVE_EVTOPTA2110;Let them create a diaspora.;Les laisser créer une diaspora.;Lasst sie eine Diaspora bauen.;;Dejadles crear la diáspora.;;;;;;;;;
REMOVE_EVTOPTB2110;They will never return.;Ils ne rentreront jamais.;Sie werden nie zurückkehren.;;Nunca volverán.;;;;;;;;;
REMOVE_EVTNAME2120;Anarchist Exclusion Act;L'acte "d'exclusion anarchiste";Anarchist Exclusion Act;;Acta de Exclusión Anarquista;;;;;;;;;
REMOVE_EVTDESC2120;Troubled voices in the country are now demanding immigrants who subscribes to anarchist ideas shall be deported. The 'Anarchist Exclusion Act' specifically barres anyone who disbelieves in or who is opposed to all organized government, or who is a member of or affiliated with any organization entertaining or teaching such disbelief in or opposition to all organized government. The passing of this act depends on your vote.;Des voix se lèvent pour réclamer que les immigrants qui souscrivent ?la pensée anarchiste soient expulsés du pays. La loi d'exclusion des anarchistes devrait permettre de sanctionner ceux qui ne croient pas ou sont opposés ?tout Etat organis? et particulièrement ceux qui militent activement dans une organisation opposée au gouvernement en place. L’adoption de cette loi dépend de votre vote.;Besorgte Stimmen im Lande verlangen nun, dass dem Anarchismus zugewandte Einwanderer ausgewiesen werden sollen. Der 'Anarchist Exclusion Act' verbannt ganz spezifisch all jene, die nicht an organisierte Regierungsformen glauben oder sich ihnen widersetzen, bzw. Mitglieder von Vereinigungen, die nicht an organisierte Regierungsformen glauben oder sich ihnen widersetzen. Die Verabschiedung dieses Gesetzes hängt von Ihrer Stimme ab.;;En el país se han alzado voces preocupadas que solicitan que los inmigrantes que apoyen ideas anarquistas sean expulsados. La 'Acta de Exclusión Anarquista', excluye de forma específica a cualquiera que no crea en el gobierno o se oponga a cualquier forma de gobierno organizado, sea miembro o est?afiliado a cualquier organización que albergue o enseñe tal creencia en oposición a todo gobierno organizado. La promulgación de esta acta depende de tu voto.;;;;;;;;;
REMOVE_EVTOPTA2120;I vote 'Yes'.;Je vote "Oui".;Ich stimme 'Ja'.;;Voto 'S?.;;;;;;;;;
REMOVE_EVTOPTB2120;I vote 'No'.;Je vote "Non".;Ich stimme 'Nein'.;;Voto 'No'.;;;;;;;;;
REMOVE_EVTNAME2130;Anarchist Exclusion Act: Immigrant Deported;Acte d'exclusion anarchiste: immigr?expuls?Anarchist Exclusion Act: Einwanderer deportiert;;Acta de Exclusión Anarquista: inmigrantes deportados;;;;;;;;;;
REMOVE_EVTDESC2130;Liberate the human mind from the dominion of religion, liberate the human body from the dominion of property and liberate us from the shackles and restraint of government! We should be able to enjoy all necessities of life, independent of individual desires, tastes and inclinations! Liberate us, and let anarchism lead us into this free life!'\n\nThe first immigrant anarchist have been deported after the Anarchist Exclusion Act passed.;Libérez l'esprit humain du joug de la religion, libérez le corps humain du joug de la propriét?privée et libérez-nous de l’oppression du gouvernement ! Nous devrions pouvoir apprécier par nous-mêmes les bienfaits de la vie, quels que soient nos désirs, nos goûts et nos inclinations ! Libérez-nous, et laissez l'anarchisme nous guider dans cette voie ! \n\n Les premiers immigrants anarchistes ont ét?expulsés suite ?l’adoption de la loi d'expulsion des anarchistes.;Befreit den menschlichen Geist von den Fesseln der Religion, befreit den menschlichen Körper von den Fesseln des Besitztums, und befreit uns von den Fesseln der Regierungen! Wir sollten in der Lage sein, alle Aspekte des Lebens zu genießen, unabhängig von individuellen Bedürfnissen, Geschmäckern und Neigungen! Befreien wir uns, und lassen wir den Anarchismus uns zu einem freien Leben führen!'\n\nDer erste eingewanderte Anarchist wurde deportiert, nachdem der Anarchist Exclusion Act verabschiedet wurde.;;Liberad la mente humana del dominio de la religión, liberad el cuerpo humano del dominio de la propiedad y ¡liberadnos a nosotros de los grilletes y el control del estado! ¡Tenemos que poder disfrutar de todas las necesidades de la vida, independientemente de deseos individuales, gustos o inclinaciones! ¡Liberadnos y que el anarquismo nos conduzca a esta nueva vida!\n\nTras la aprobación del Acta de Exclusión Anarquista, ha sido deportado el primer inmigrante de esta ideología.;;;;;;;;;
REMOVE_EVTOPTA2130;Okay.;D'accord.;Okay.;;Muy bien.;;;;;;;;;
REMOVE_EVTNAME10000;Spring of Nations;Le printemps des nations;Frühling der Nationen;;La primavera de las naciones;;;;;;;;;
REMOVE_EVTDESC10000;A wind of revolution blows, the storm is on the horizon. A fervor of liberalism sweeps through $COUNTRYNAME$.;Un vent de révolution souffle, la tempête menace ?l'horizon. Une ferveur de libéralisme balaie $COUNTRYNAME$.;Ein Wind der Revolution weht, und der Sturm ist am Horizont. Eine Welle des Liberalismus schwappt über $COUNTRYNAME$.;;Sopla un viento de revolución, la tormenta est?en el horizonte. Un fervor liberal recorre $COUNTRYNAME$.;;;;;;;;;
REMOVE_EVTOPTA10000;You don't need a weatherman to know which way the wind blows.;Vous n'avez besoin d'aucun météorologue pour savoir dans quelle direction souffle le vent.;Man braucht keinen Wetterfrosch, um zu wissen, woher der Wind bläst.;;No hace falta el parte del tiempo para saber la dirección en la que sopla la brisa.;;;;;;;;;
REMOVE_EVTNAME10105;The Blight Ends!;Fin du mildiou !;Ende der Kartoffelfäule!;;¡Fin de la plaga!;;;;;;;;;
REMOVE_EVTDESC10105;Our crops came up healthy in $PROVINCENAME$ this spring. The potato blight that has been plaguing $PROVINCENAME$ has finally ended.;Les récoltes de $PROVINCENAME$ sont saines ce printemps. Le mildiou de la pomme de terre qui ravageait $PROVINCENAME$ est enfin termin?;Unsere Ernten waren diesen Frühling in $PROVINCENAME$ sehr erfolgreich. Die Kartoffelfäule in $PROVINCENAME$ ist endlich vorüber.;;Nuestros cultivos crecen sanos en $PROVINCENAME$ esta primavera. La plaga de la patata que asolaba $PROVINCENAME$ ha acabado por fin.;;;;;;;;;
REMOVE_EVTOPTA10105;Oh bless the Almighty.;Oh, Dieu soit lou?!;Lobet den Herrn!;;Gracias al Todopoderoso.;;;;;;;;;
REMOVE_EVTNAME10110;The Watch on $PROVINCENAME$;Manifestations en $PROVINCENAME$;Die Wacht in $PROVINCENAME$;;La vigilancia en $PROVINCENAME$;;;;;;;;;
REMOVE_EVTDESC10110;Fast and true stands the guard in $PROVINCENAME$, at least if a local poet is to be believed. A poetical pamphlet decrying the state of our nation has inflamed feelings in one of our states. All around $PROVINCENAME$ cries for national unity can be heard, as liberals take to the streets protesting the old order, and calling for national unification with our cultural brethren in other countries.;Une brochure poétique dénonçant l'état de notre nation a enflamm?les sentiments dans un de nos Etats. Tout autour de $PROVINCENAME$ des cris ?l'unit?nationale peuvent être entendus, comme ces libéraux dans la rue pour protester contre l'ordre ancien, et appelant ?l'unification nationale avec nos frères culturels d'autres pays. ;Fest und treu steht die Wacht in $PROVINCENAME$, zumindest wenn man einem lokalen Dichter Glauben schenken darf. Ein poetisches Pamphlet, das den Zustand unserer Nation beklagt, hat die Gemüter in einem unserer Staaten in Wallung gebracht. In ganz $PROVINCENAME$ werden Rufe nach nationaler Einheit laut. Die Liberalen gehen auf die Straße, um die alte Ordnung zu verdammen, und rufen nach nationaler Einigung mit unseren Kulturbrüdern in anderen Ländern.;;Firme y resuelta se mantiene la vigilancia en $PROVINCENAME$, al menos según las palabras de un poeta local. Un panfleto poético que desprestigia el estado de nuestra nación, ha inflamado los sentimientos en uno de nuestros estados. A lo largo de $PROVINCENAME$ pueden oírse los gritos pidiendo la unidad nacional, ya que los liberales han tomado las calles protestando por el antiguo orden, llamando a una unificación nacional con nuestros hermanos culturales de otros países.;;;;;;;;;
REMOVE_EVTOPTA10110;Bloody revolutionaries.;Maudits révolutionnaires.;Verfluchte Revolutionäre.;;Malditos revolucionarios.;;;;;;;;;
REMOVE_EVTNAME11100;Three Hurrahs For $CULTURE_GROUP_UNION$!;Pour $CULTURE_GROUP_UNION$, hip hip hip, hourra !;Ein dreifaches Hurra auf die $CULTURE_GROUP_UNION$!;;¡Tres hurras por nuestra nueva patria ($CULTURE_GROUP_UNION$)!;;;;;;;;;
REMOVE_EVTDESC11100;All around $COUNTRY$, jubilant crowds, waving the flag of $CULTURE_GROUP_UNION$, take to the streets in celebration, as news reach us from $FROMCOUNTRY$ that $FROMRULER$ has proclaimed himself the liberator of all $CULTURE_GROUP_UNION$.\n\n'For far too long have we let the machination and conspiracy of foreign powers set the course of our nation's life. Today, and forever -- here, in our ancient homeland -- we form the bonds of a more perfect union. Three Hurrahs for $CULTURE_GROUP_UNION$!'\n\nResisting these winds of change will be nigh on impossible.;Partout dans $COUNTRY$, la foule en liesse, agitant le drapeau de $CULTURE_GROUP_UNION$, dans les rues en fête, que des nouvelles nous parviennent de $FROMCOUNTRY$ disant que $FROMRULER$ s'est proclam?le libérateur de tous les $CULTURE_GROUP_UNION$.\n\n"Depuis beaucoup trop longtemps, nous avons laiss?la machination et le complot des puissances étrangères jalonnés la vie de notre nation. Aujourd'hui, et pour toujours - ici, dans notre vieille patrie - nous tissons les liens d'une union meilleure. Trois hourras pour $CULTURE_GROUP_UNION$ !" \n\nLa résistance ?ces vents du changement sera presque impossible. ;Überall in $COUNTRY$ ziehen jubilierende Mengen, die die Flagge von $CULTURE_GROUP_UNION$ schwingen, durch die Straßen, als uns die Kunde aus $FROMCOUNTRY$ erreicht, dass $FROMRULER$ sich zum Befreier aller $CULTURE_GROUP_UNION$ erklärt hat.\n\n'Viel zu lange haben wir der Maschinerie und den Verschwörungen fremder Mächte erlaubt, den Kurs unserer Nation zu setzen. Heute und ein für alle Mal -- hier, in unserer traditionellen Heimat -- formen wir die Bande einer perfekteren Union. Ein dreifaches Hurra auf die $CULTURE_GROUP_UNION$!'\n\nEs wird so gut wie unmöglich werden, den Winden der Veränderung zu widerstehen.;;A lo largo de $COUNTRY$, las alegres multitudes que agitan la bandera de la entidad conocida como $CULTURE_GROUP_UNION$ se echan a las calles ante las noticias que llegan de $FROMCOUNTRY$ de que $FROMRULER$ se ha proclamado su libertador.\n\n¡Durante demasiado tiempo hemos de dejado que la maquinación y conspiraciones de los poderes extranjeros dictasen el curso de la vida de nuestra nación. Hoy, ya para siempre en nuestra antigua tierra natal, hemos formado los lazos de una unión más perfecta. ¡Viva nuestra nueva patria!'\n\nResistirse a tales vientos de cambio ser?casi imposible.;;;;;;;;;
